field_code,account_number,sign_condition,description
7514,7654,NONE,Personalkostnader
7514,7655,NONE,Personalkostnader
7514,7656,NONE,Personalkostnader
7514,7657,NONE,Personalkostnader
7514,7658,NONE,Personalkostnader
7514,7659,NONE,Personalkostnader
7514,7660,NONE,Personalkostnader
7514,7661,NONE,Personalkostnader
7514,7662,NONE,Personalkostnader
7514,7663,NONE,Personalkostnader
7514,7664,NONE,Personalkostnader
7514,7665,NONE,Personalkostnader
7514,7666,NONE,Personalkostnader
7514,7667,NONE,Personalkostnader
7514,7668,NONE,Personalkostnader
7514,7669,NONE,Personalkostnader
7514,7670,NONE,Personalkostnader
7514,7671,NONE,Personalkostnader
7514,7672,NONE,Personalkostnader
7514,7673,NONE,Personalkostnader
7514,7674,NONE,Personalkostnader
7514,7675,NONE,Personalkostnader
7514,7676,NONE,Personalkostnader
7514,7677,NONE,Personalkostnader
7514,7678,NONE,Personalkostnader
7514,7679,NONE,Personalkostnader
7514,7680,NONE,Personalkostnader
7514,7681,NONE,Personalkostnader
7514,7682,NONE,Personalkostnader
7514,7683,NONE,Personalkostnader
7514,7684,NONE,Personalkostnader
7514,7685,NONE,Personalkostnader
7514,7686,NONE,Personalkostnader
7514,7687,NONE,Personalkostnader
7514,7688,NONE,Personalkostnader
7514,7689,NONE,Personalkostnader
7514,7690,NONE,Personalkostnader
7514,7691,NONE,Personalkostnader
7514,7692,NONE,Personalkostnader
7514,7693,NONE,Personalkostnader
7514,7694,NONE,Personalkostnader
7514,7695,NONE,Personalkostnader
7514,7696,NONE,Personalkostnader
7514,7697,NONE,Personalkostnader
7514,7698,NONE,Personalkostnader
7514,7699,NONE,Personalkostnader
7515,7700,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7701,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7702,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7703,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7704,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7705,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7706,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7707,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7708,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7709,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7710,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7711,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7712,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7713,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7714,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7715,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7716,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7717,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7718,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7719,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7720,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7721,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7722,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7723,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7724,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7725,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7726,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7727,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7728,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7729,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7730,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7731,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7732,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7733,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7734,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7735,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7736,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7737,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7738,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7739,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7535,7740,NONE,Övriga rörelsekostnader
7535,7741,NONE,Övriga rörelsekostnader
7535,7742,NONE,Övriga rörelsekostnader
7535,7743,NONE,Övriga rörelsekostnader
7535,7744,NONE,Övriga rörelsekostnader
7535,7745,NONE,Övriga rörelsekostnader
7535,7746,NONE,Övriga rörelsekostnader
7535,7747,NONE,Övriga rörelsekostnader
7535,7748,NONE,Övriga rörelsekostnader
7535,7749,NONE,Övriga rörelsekostnader
7515,7750,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7751,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7752,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7753,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7754,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7755,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7756,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7757,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7758,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7759,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7760,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7761,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7762,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7763,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7764,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7765,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7766,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7767,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7768,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7769,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7770,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7771,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7772,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7773,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7774,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7775,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7776,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7777,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7778,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7779,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7780,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7781,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7782,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7783,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7784,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7785,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7786,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7787,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7788,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7789,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7535,7790,NONE,Övriga rörelsekostnader
7535,7791,NONE,Övriga rörelsekostnader
7535,7792,NONE,Övriga rörelsekostnader
7535,7793,NONE,Övriga rörelsekostnader
7535,7794,NONE,Övriga rörelsekostnader
7535,7795,NONE,Övriga rörelsekostnader
7535,7796,NONE,Övriga rörelsekostnader
7535,7797,NONE,Övriga rörelsekostnader
7535,7798,NONE,Övriga rörelsekostnader
7535,7799,NONE,Övriga rörelsekostnader
7515,7800,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7801,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7802,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7803,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7804,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7805,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7806,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7807,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7808,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7809,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7810,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7811,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7812,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7813,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7814,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7815,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7816,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7817,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7818,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7819,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7820,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7821,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7822,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7823,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7824,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7825,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7826,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7827,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7828,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7829,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7830,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7831,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7832,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7833,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7834,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7835,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7836,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7837,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7838,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7839,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7840,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7841,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7842,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7843,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7844,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7845,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7846,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7847,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7848,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7849,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7850,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7851,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7852,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7853,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7854,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7855,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7856,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7857,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7858,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7859,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7860,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7861,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7862,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7863,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7864,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7865,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7866,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7867,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7868,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7869,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7870,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7871,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7872,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7873,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7874,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7875,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7876,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7877,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7878,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7879,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7880,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7881,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7882,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7883,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7884,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7885,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7886,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7887,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7888,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7889,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7890,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7891,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7892,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7893,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7894,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7895,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7896,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7897,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7898,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7515,7899,NONE,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar
7535,7900,NONE,Övriga rörelsekostnader
7535,7901,NONE,Övriga rörelsekostnader
7535,7902,NONE,Övriga rörelsekostnader
7535,7903,NONE,Övriga rörelsekostnader
7535,7904,NONE,Övriga rörelsekostnader
7535,7905,NONE,Övriga rörelsekostnader
7535,7906,NONE,Övriga rörelsekostnader
7535,7907,NONE,Övriga rörelsekostnader
7535,7908,NONE,Övriga rörelsekostnader
7535,7909,NONE,Övriga rörelsekostnader
7535,7910,NONE,Övriga rörelsekostnader
7535,7911,NONE,Övriga rörelsekostnader
7535,7912,NONE,Övriga rörelsekostnader
7535,7913,NONE,Övriga rörelsekostnader
7535,7914,NONE,Övriga rörelsekostnader
7535,7915,NONE,Övriga rörelsekostnader
7535,7916,NONE,Övriga rörelsekostnader
7535,7917,NONE,Övriga rörelsekostnader
7535,7918,NONE,Övriga rörelsekostnader
7535,7919,NONE,Övriga rörelsekostnader
7535,7920,NONE,Övriga rörelsekostnader
7535,7921,NONE,Övriga rörelsekostnader
7535,7922,NONE,Övriga rörelsekostnader
7535,7923,NONE,Övriga rörelsekostnader
7535,7924,NONE,Övriga rörelsekostnader
7535,7925,NONE,Övriga rörelsekostnader
7535,7926,NONE,Övriga rörelsekostnader
7535,7927,NONE,Övriga rörelsekostnader
7535,7928,NONE,Övriga rörelsekostnader
7535,7929,NONE,Övriga rörelsekostnader
7535,7930,NONE,Övriga rörelsekostnader
7535,7931,NONE,Övriga rörelsekostnader
7535,7932,NONE,Övriga rörelsekostnader
7535,7933,NONE,Övriga rörelsekostnader
7535,7934,NONE,Övriga rörelsekostnader
7535,7935,NONE,Övriga rörelsekostnader
7535,7936,NONE,Övriga rörelsekostnader
7535,7937,NONE,Övriga rörelsekostnader
7535,7938,NONE,Övriga rörelsekostnader
7535,7939,NONE,Övriga rörelsekostnader
7535,7940,NONE,Övriga rörelsekostnader
7535,7941,NONE,Övriga rörelsekostnader
7535,7942,NONE,Övriga rörelsekostnader
7535,7943,NONE,Övriga rörelsekostnader
7535,7944,NONE,Övriga rörelsekostnader
7535,7945,NONE,Övriga rörelsekostnader
7535,7946,NONE,Övriga rörelsekostnader
7535,7947,NONE,Övriga rörelsekostnader
7535,7948,NONE,Övriga rörelsekostnader
7535,7949,NONE,Övriga rörelsekostnader
7535,7950,NONE,Övriga rörelsekostnader
7535,7951,NONE,Övriga rörelsekostnader
7535,7952,NONE,Övriga rörelsekostnader
7535,7953,NONE,Övriga rörelsekostnader
7535,7954,NONE,Övriga rörelsekostnader
7535,7955,NONE,Övriga rörelsekostnader
7535,7956,NONE,Övriga rörelsekostnader
7535,7957,NONE,Övriga rörelsekostnader
7535,7958,NONE,Övriga rörelsekostnader
7535,7959,NONE,Övriga rörelsekostnader
7535,7960,NONE,Övriga rörelsekostnader
7535,7961,NONE,Övriga rörelsekostnader
7535,7962,NONE,Övriga rörelsekostnader
7535,7963,NONE,Övriga rörelsekostnader
7535,7964,NONE,Övriga rörelsekostnader
7535,7965,NONE,Övriga rörelsekostnader
7535,7966,NONE,Övriga rörelsekostnader
7535,7967,NONE,Övriga rörelsekostnader
7535,7968,NONE,Övriga rörelsekostnader
7535,7969,NONE,Övriga rörelsekostnader
7535,7970,NONE,Övriga rörelsekostnader
7535,7971,NONE,Övriga rörelsekostnader
7535,7972,NONE,Övriga rörelsekostnader
7535,7973,NONE,Övriga rörelsekostnader
7535,7974,NONE,Övriga rörelsekostnader
7535,7975,NONE,Övriga rörelsekostnader
7535,7976,NONE,Övriga rörelsekostnader
7535,7977,NONE,Övriga rörelsekostnader
7535,7978,NONE,Övriga rörelsekostnader
7535,7979,NONE,Övriga rörelsekostnader
7535,7980,NONE,Övriga rörelsekostnader
7535,7981,NONE,Övriga rörelsekostnader
7535,7982,NONE,Övriga rörelsekostnader
7535,7983,NONE,Övriga rörelsekostnader
7535,7984,NONE,Övriga rörelsekostnader
7535,7985,NONE,Övriga rörelsekostnader
7535,7986,NONE,Övriga rörelsekostnader
7535,7987,NONE,Övriga rörelsekostnader
7535,7988,NONE,Övriga rörelsekostnader
7535,7989,NONE,Övriga rörelsekostnader
7535,7990,NONE,Övriga rörelsekostnader
7535,7991,NONE,Övriga rörelsekostnader
7535,7992,NONE,Övriga rörelsekostnader
7535,7993,NONE,Övriga rörelsekostnader
7535,7994,NONE,Övriga rörelsekostnader
7535,7995,NONE,Övriga rörelsekostnader
7535,7996,NONE,Övriga rörelsekostnader
7414,8000,NET_POSITIVE,Resultat från andelar i koncernföretag
7535,7997,NONE,Övriga rörelsekostnader
7414,8001,NET_POSITIVE,Resultat från andelar i koncernföretag
7535,7998,NONE,Övriga rörelsekostnader
7414,8002,NET_POSITIVE,Resultat från andelar i koncernföretag
7535,7999,NONE,Övriga rörelsekostnader
7414,8003,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8000,NET_NEGATIVE,
7414,8004,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8001,NET_NEGATIVE,
7414,8005,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8002,NET_NEGATIVE,
7414,8006,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8003,NET_NEGATIVE,
7414,8007,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8004,NET_NEGATIVE,
7414,8008,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8005,NET_NEGATIVE,
7414,8009,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8006,NET_NEGATIVE,
7414,8010,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8007,NET_NEGATIVE,
7414,8011,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8008,NET_NEGATIVE,
7414,8012,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8009,NET_NEGATIVE,
7414,8013,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8010,NET_NEGATIVE,
7414,8014,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8011,NET_NEGATIVE,
7414,8015,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8012,NET_NEGATIVE,
7414,8016,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8013,NET_NEGATIVE,
7414,8017,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8014,NET_NEGATIVE,
7414,8018,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8015,NET_NEGATIVE,
7414,8019,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8016,NET_NEGATIVE,
7414,8020,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8017,NET_NEGATIVE,
7414,8021,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8018,NET_NEGATIVE,
7414,8022,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8019,NET_NEGATIVE,
7414,8023,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8020,NET_NEGATIVE,
7414,8024,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8021,NET_NEGATIVE,
7414,8025,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8022,NET_NEGATIVE,
7414,8026,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8023,NET_NEGATIVE,
7414,8027,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8024,NET_NEGATIVE,
7414,8028,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8025,NET_NEGATIVE,
7414,8029,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8026,NET_NEGATIVE,
7414,8030,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8027,NET_NEGATIVE,
7414,8031,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8028,NET_NEGATIVE,
7414,8032,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8029,NET_NEGATIVE,
7414,8033,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8030,NET_NEGATIVE,
7414,8034,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8031,NET_NEGATIVE,
7414,8035,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8032,NET_NEGATIVE,
7414,8036,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8033,NET_NEGATIVE,
7414,8037,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8034,NET_NEGATIVE,
7414,8038,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8035,NET_NEGATIVE,
7414,8039,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8036,NET_NEGATIVE,
7414,8040,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8037,NET_NEGATIVE,
7414,8041,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8038,NET_NEGATIVE,
7414,8042,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8039,NET_NEGATIVE,
7414,8043,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8040,NET_NEGATIVE,
7414,8044,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8041,NET_NEGATIVE,
7414,8045,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8042,NET_NEGATIVE,
7414,8046,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8043,NET_NEGATIVE,
7414,8047,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8044,NET_NEGATIVE,
7414,8048,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8045,NET_NEGATIVE,
7414,8049,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8046,NET_NEGATIVE,
7414,8050,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8047,NET_NEGATIVE,
7414,8051,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8048,NET_NEGATIVE,
7414,8052,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8049,NET_NEGATIVE,
7414,8053,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8050,NET_NEGATIVE,
7414,8054,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8051,NET_NEGATIVE,
7414,8055,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8052,NET_NEGATIVE,
7414,8056,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8053,NET_NEGATIVE,
7414,8057,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8054,NET_NEGATIVE,
7414,8058,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8055,NET_NEGATIVE,
7414,8059,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8056,NET_NEGATIVE,
7414,8060,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8057,NET_NEGATIVE,
7414,8061,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8058,NET_NEGATIVE,
7414,8062,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8059,NET_NEGATIVE,
7414,8063,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8060,NET_NEGATIVE,
7414,8064,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8061,NET_NEGATIVE,
